timestamp,date,time,state_QQQ,action_QQQ,totalQuantity_QQQ,avgPrice_QQQ,commission_QQQ,reg_exec_QQQ ,mktPrice_QQQ ,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,position_QQQ,marketPrice_QQQ,averageCost_QQQ,marketValue_QQQ,realizedPNL_QQQ,unrealizedPNL_QQQ,initMarginReq_QQQ,maintMarginReq_QQQ,costBasis_QQQ
1446595200,2015-11-04,00:00:00,,,,,,False,109.38318948017796,88084.11277784116,134687.09202899988,587227.418518941,6.566315603537944,603066.6145868632,-3356859.1067476603,0,603066.6145868632,43708.9775396795,-44041.37741865596,3959925.7213345235,36522,108.4257631382324,107.22897825406177,3959925.7213345235,-44041.37741865596,43708.9775396795,514982.50180902204,468379.5225578633,3916216.743794844
1446681600,2015-11-05,00:00:00,,,,,,False,109.1272313774955,123051.237638377,169654.21688953572,820341.5842558467,6.261256418281321,638033.739447399,-3356859.1067476603,0,638033.739447399,78676.10240021534,-44041.37741865596,3994892.8461950594,36522,109.38318948017796,107.22897825406177,3994892.8461950594,-44041.37741865596,78676.10240021534,514982.50180902204,468379.5225578633,3916216.743794844
1446768000,2015-11-06,00:00:00,,,,,,False,108.53005191643472,113703.1358122084,160306.11506336712,758020.9054147227,6.339487505152926,628685.6376212304,-3356859.1067476603,0,628685.6376212304,69328.00057404675,-44041.37741865596,3985544.7443688908,36522,109.1272313774955,107.22897825406177,3985544.7443688908,-44041.37741865596,69328.00057404675,514982.50180902204,468379.5225578633,3916216.743794844
1447027200,2015-11-09,00:00:00,,,,,,False,108.40678923360107,91892.94753534615,138495.92678650486,612619.6502356409,6.531380632342616,606875.4493443682,-3356859.1067476603,0,606875.4493443682,47517.812297184486,-44041.37741865596,3963734.5560920285,36522,108.53005191643472,107.22897825406177,3963734.5560920285,-44041.37741865596,47517.812297184486,514982.50180902204,468379.5225578633,3916216.743794844
1447113600,2015-11-10,00:00:00,,,,,,False,107.0891507692624,87391.14783289598,133994.1270840547,582607.6522193066,6.572719040321818,602373.649641918,-3356859.1067476603,0,602373.649641918,43016.01259473432,-44041.37741865596,3959232.7563895783,36522,108.40678923360107,107.22897825406177,3959232.7563895783,-44041.37741865596,43016.01259473432,514982.50180902204,468379.5225578633,3916216.743794844
1447200000,2015-11-11,00:00:00,,,,,,False,107.67688443077864,39268.35583831917,85871.33508947789,261789.0389221278,7.056569981680683,554250.8576473412,-3356859.1067476603,0,554250.8576473412,-5106.7793998424895,-44041.37741865596,3911109.9643950015,36522,107.0891507692624,107.22897825406177,3911109.9643950015,-44041.37741865596,-5106.7793998424895,514982.50180902204,468379.5225578633,3916216.743794844
1447286400,2015-11-12,00:00:00,,,,,,False,106.81423307856636,60733.56462421536,107336.54387537407,404890.4308281024,6.8307546071183625,575716.0664332374,-3356859.1067476603,0,575716.0664332374,16358.4293860537,-44041.37741865596,3932575.1731808977,36522,107.67688443077864,107.22897825406177,3932575.1731808977,-44041.37741865596,16358.4293860537,514982.50180902204,468379.5225578633,3916216.743794844
1447372800,2015-11-13,00:00:00,,,,,,False,105.76203061476062,29227.81193871831,75830.79118987703,194852.0795914554,7.1683121799556275,544210.3137477404,-3356859.1067476603,0,544210.3137477404,-15147.32329944335,-44041.37741865596,3901069.4204954007,36522,106.81423307856636,107.22897825406177,3901069.4204954007,-44041.37741865596,-15147.32329944335,514982.50180902204,468379.5225578633,3916216.743794844
1447632000,2015-11-16,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,870,104.01783075690513,,False,104.01783075690513,0,37402.252806763805,0.0,7.6369712596458035,505781.77536462713,-3356859.1067476603,0,505781.77536462713,-53575.86168255657,-44041.37741865596,3862640.8821122875,36522,105.76203061476062,107.22897825406177,3862640.8821122875,-44041.37741865596,-53575.86168255657,514982.50180902204,468379.5225578633,3916216.743794844
1447718400,2015-11-17,00:00:00,,,,,,False,105.79996644714828,0,-15142.024756543047,0.0,8.388623766885969,442080.10815602867,-3266363.593989153,0,442080.10815602867,-114483.83056862885,-114483.83056862872,3708443.7021451816,35652,104.01783075690513,107.22897825406177,3708443.7021451816,-114483.83056862872,-2793.69832252631,502714.9705518661,457222.1329125717,3822927.5327138104
1447804800,2015-11-18,00:00:00,,,,,,False,106.11277114808613,2901.839232711587,48394.67687200598,19345.594884743914,7.460156250305078,505616.8097845777,-3266363.593989153,0,505616.8097845777,-50947.12894007983,-114483.83056862872,3771980.4037737306,35652,105.79996644714828,107.22897825406177,3771980.4037737306,-114483.83056862872,-50947.12894007983,502714.9705518661,457222.1329125717,3822927.5327138104
1447891200,2015-11-19,00:00:00,,,,,,False,107.77167084298472,14053.95243054768,59546.79006984207,93693.0162036512,7.32074308017224,516768.9229824138,-3266363.593989153,0,516768.9229824138,-39795.01574224373,-114483.83056862872,3783132.5169715667,35652,106.11277114808613,107.22897825406177,3783132.5169715667,-114483.83056862872,-39795.01574224373,502714.9705518661,457222.1329125717,3822927.5327138104
1447977600,2015-11-20,00:00:00,,,,,,False,108.30252344482616,73197.04435307207,118689.88199236646,487980.2956871471,6.671636481708598,575912.0149049382,-3266363.593989153,0,575912.0149049382,19348.076180280652,-114483.83056862872,3842275.608894091,35652,107.77167084298472,107.22897825406177,3842275.608894091,-114483.83056862872,19348.076180280652,502714.9705518661,457222.1329125717,3822927.5327138104
1448236800,2015-11-23,00:00:00,,,,,,False,108.55845990555063,92123.00131392339,137615.83895321778,614153.3420928227,6.491182050372076,594837.9718657895,-3266363.593989153,0,594837.9718657895,38274.03314113198,-114483.83056862872,3861201.5658549424,35652,108.30252344482616,107.22897825406177,3861201.5658549424,-114483.83056862872,38274.03314113198,502714.9705518661,457222.1329125717,3822927.5327138104
1448323200,2015-11-24,00:00:00,,,,,,False,107.50626237103876,101247.64801167231,146740.4856509667,674984.3200778154,6.4082214587350705,603962.6185635384,-3266363.593989153,0,603962.6185635384,47398.6798388809,-114483.83056862872,3870326.2125526913,35652,108.55845990555063,107.22897825406177,3870326.2125526913,-114483.83056862872,47398.6798388809,502714.9705518661,457222.1329125717,3822927.5327138104
1448409600,2015-11-25,00:00:00,,,,,,False,108.27408126439526,63734.701511255,109227.53915054939,424898.01007503335,6.766379177328171,566449.6720631211,-3266363.593989153,0,566449.6720631211,9885.733338463586,-114483.83056862872,3832813.266052274,35652,107.50626237103876,107.22897825406177,3832813.266052274,-114483.83056862872,9885.733338463586,502714.9705518661,457222.1329125717,3822927.5327138104
1448582400,2015-11-27,00:00:00,,,,,,False,108.44473181799196,91108.9806972011,136601.8183364955,607393.2046480073,6.500558856069354,593823.9512490672,-3266363.593989153,0,593823.9512490672,37260.012524409685,-114483.83056862872,3860187.54523822,35652,108.27408126439526,107.22897825406177,3860187.54523822,-114483.83056862872,37260.012524409685,502714.9705518661,457222.1329125717,3822927.5327138104
1448841600,2015-11-30,00:00:00,,,,,,False,108.68168912918952,97193.01423403062,142685.851873325,647953.4282268708,6.444774326774292,599907.9847858967,-3266363.593989153,0,599907.9847858967,43344.046061239205,-114483.83056862872,3866271.5787750497,35652,108.44473181799196,107.22897825406177,3866271.5787750497,-114483.83056862872,43344.046061239205,502714.9705518661,457222.1329125717,3822927.5327138104
1448928000,2015-12-01,00:00:00,,,,,,False,108.52055935681152,105641.01629284583,151133.85393214022,704273.4419523055,6.369164871591738,608355.9868447119,-3266363.593989153,0,608355.9868447119,51792.048120054416,-114483.83056862872,3874719.580833865,35652,108.68168912918952,107.22897825406177,3874719.580833865,-114483.83056862872,51792.048120054416,502714.9705518661,457222.1329125717,3822927.5327138104
1449014400,2015-12-02,00:00:00,,,,,,False,109.25046108008765,99896.41764802532,145389.2552873197,665976.1176535022,6.420348267473617,602611.3881998914,-3266363.593989153,0,602611.3881998914,46047.44947523391,-114483.83056862872,3868974.9821890444,35652,108.52055935681152,107.22897825406177,3868974.9821890444,-114483.83056862872,46047.44947523391,502714.9705518661,457222.1329125717,3822927.5327138104
1449100800,2015-12-03,00:00:00,,,,,,False,108.78599475801232,125918.87388626579,171411.71152556018,839459.1592417719,6.1959715864623925,628633.8444381319,-3266363.593989153,0,628633.8444381319,72069.90571347438,-114483.83056862872,3894997.438427285,35652,109.25046108008765,107.22897825406177,3894997.438427285,-114483.83056862872,72069.90571347438,502714.9705518661,457222.1329125717,3822927.5327138104
1449187200,2015-12-04,00:00:00,,,,,,False,106.97541084168904,109359.72057163622,154852.5582109306,729064.8038109081,6.33654412011961,612074.6911235023,-3266363.593989153,0,612074.6911235023,55510.75239884481,-114483.83056862872,3878438.2851126553,35652,108.78599475801232,107.22897825406177,3878438.2851126553,-114483.83056862872,55510.75239884481,502714.9705518661,457222.1329125717,3822927.5327138104
1449446400,2015-12-07,00:00:00,,,,,,False,109.22201611867776,44808.78278687876,90301.62042617315,298725.2185791917,6.965702079720187,547523.7533387449,-3266363.593989153,0,547523.7533387449,-9040.185385912657,-114483.83056862872,3813887.347327898,35652,106.97541084168904,107.22897825406177,3813887.347327898,-114483.83056862872,-9040.185385912657,502714.9705518661,457222.1329125717,3822927.5327138104
1449532800,2015-12-08,00:00:00,,,,,,False,107.515724490726,124904.75412208028,170397.59176137467,832698.3608138686,6.2043673351503665,627619.7246739464,-3266363.593989153,0,627619.7246739464,71055.78594928887,-114483.83056862872,3893983.3186630993,35652,109.22201611867776,107.22897825406177,3893983.3186630993,-114483.83056862872,71055.78594928887,502714.9705518661,457222.1329125717,3822927.5327138104
1449619200,2015-12-09,00:00:00,,,,,,False,108.18876090260063,64072.04500234453,109564.88264163892,427146.9666822969,6.762947111262361,566787.0155542106,-3266363.593989153,0,566787.0155542106,10223.076829553116,-114483.83056862872,3833150.6095433636,35652,107.515724490726,107.22897825406177,3833150.6095433636,-114483.83056862872,10223.076829553116,502714.9705518661,457222.1329125717,3822927.5327138104
1449705600,2015-12-10,00:00:00,,,,,,False,107.25978693868898,88067.13915849896,133559.97679779335,587114.2610566597,6.528880344041748,590782.1097103651,-3266363.593989153,0,590782.1097103651,34218.17098570755,-114483.83056862872,3857145.703699518,35652,108.18876090260063,107.22897825406177,3857145.703699518,-114483.83056862872,34218.17098570755,502714.9705518661,457222.1329125717,3822927.5327138104
1449792000,2015-12-11,00:00:00,,,,,,False,106.25495061409003,54947.35939712031,100440.1970364147,366315.7293141354,6.857242669211585,557662.3299489864,-3266363.593989153,0,557662.3299489864,1098.3912243288942,-114483.83056862872,3824025.9239381393,35652,107.25978693868898,107.22897825406177,3824025.9239381393,-114483.83056862872,1098.3912243288942,502714.9705518661,457222.1329125717,3822927.5327138104
1450051200,2015-12-14,00:00:00,,,,,,False,105.16481756342613,19122.934752518777,64615.77239181317,127486.2316834585,7.259345211965587,521837.9053043849,-3266363.593989153,0,521837.9053043849,-34726.03342027264,-114483.83056862872,3788201.499293538,35652,106.25495061409003,107.22897825406177,3788201.499293538,-114483.83056862872,-34726.03342027264,502714.9705518661,457222.1329125717,3822927.5327138104
1450137600,2015-12-15,00:00:00,,,,,,False,106.7952868901362,0,25750.348869543814,0.0,7.763042858956744,482972.48178211553,-3266363.593989153,0,482972.48178211553,-73591.45694254199,-114483.83056862872,3749336.0757712685,35652,105.16481756342613,107.22897825406177,3749336.0757712685,-114483.83056862872,-73591.45694254199,502714.9705518661,457222.1329125717,3822927.5327138104
1450224000,2015-12-16,00:00:00,,,,,,False,107.18393803511016,38387.003666116856,83879.84130541125,255913.35777411237,7.036502821320881,541101.974217983,-3266363.593989153,0,541101.974217983,-15461.964506674558,-114483.83056862872,3807465.568207136,35652,106.7952868901362,107.22897825406177,3807465.568207136,-114483.83056862872,-15461.964506674558,502714.9705518661,457222.1329125717,3822927.5327138104
1450310400,2015-12-17,00:00:00,,,,,,False,108.52056850999482,52243.19428672828,97736.03192602267,348287.96191152185,6.885783471514743,554958.1648385944,-3266363.593989153,0,554958.1648385944,-1605.7738860631362,-114483.83056862872,3821321.7588277473,35652,107.18393803511016,107.22897825406177,3821321.7588277473,-114483.83056862872,-1605.7738860631362,502714.9705518661,457222.1329125717,3822927.5327138104
1450396800,2015-12-18,00:00:00,,,,,,False,106.14209261062194,99896.74397731619,145389.58161661058,665978.293182108,6.420345332219682,602611.7145291823,-3266363.593989153,0,602611.7145291823,46047.775804524776,-114483.83056862872,3868975.308518335,35652,108.52056850999482,107.22897825406177,3868975.308518335,-114483.83056862872,46047.775804524776,502714.9705518661,457222.1329125717,3822927.5327138104
1450656000,2015-12-21,00:00:00,,,,,,False,105.41946310517112,15099.321212874725,60592.158852169116,100662.14141916484,7.307982699467792,517814.29176474083,-3266363.593989153,0,517814.29176474083,-38749.64695991669,-114483.83056862872,3784177.8857538938,35652,106.14209261062194,107.22897825406177,3784177.8857538938,-114483.83056862872,-38749.64695991669,502714.9705518661,457222.1329125717,3822927.5327138104
1450742400,2015-12-22,00:00:00,,,,,,False,106.1516121909523,0,34828.97172383621,0.0,7.6382608700833465,492051.1046364079,-3266363.593989153,0,492051.1046364079,-64512.8340882496,-114483.83056862872,3758414.698625561,35652,105.41946310517112,107.22897825406177,3758414.698625561,-114483.83056862872,-64512.8340882496,502714.9705518661,457222.1329125717,3822927.5327138104
1450828800,2015-12-23,00:00:00,,,,,,False,106.83621919742336,15438.713290812448,60931.55093010684,102924.75527208298,7.303850953573233,518153.68384267855,-3266363.593989153,0,518153.68384267855,-38410.254881978966,-114483.83056862872,3784517.2778318315,35652,106.1516121909523,107.22897825406177,3784517.2778318315,-114483.83056862872,-38410.254881978966,502714.9705518661,457222.1329125717,3822927.5327138104
1450915200,2015-12-24,00:00:00,,,,,,False,107.0739066935922,39846.322285518516,85339.1599248129,265642.1485701234,7.020266534140947,542561.2928373846,-3266363.593989153,0,542561.2928373846,-14002.645887272898,-114483.83056862872,3808924.8868265375,35652,106.83621919742336,107.22897825406177,3808924.8868265375,-114483.83056862872,-14002.645887272898,502714.9705518661,457222.1329125717,3822927.5327138104
1451260800,2015-12-28,00:00:00,,,,,,False,106.7981656936699,48320.35689893039,93813.19453822478,322135.71265953593,6.927684544473813,551035.3274507965,-3266363.593989153,0,551035.3274507965,-5528.6112738610245,-114483.83056862872,3817398.9214399494,35652,107.0739066935922,107.22897825406177,3817398.9214399494,-114483.83056862872,-5528.6112738610245,502714.9705518661,457222.1329125717,3822927.5327138104
1451347200,2015-12-29,00:00:00,,,,,,False,107.6349038668058,38489.63876970019,83982.47640899458,256597.5917980013,7.035358047086375,541204.6093215663,-3266363.593989153,0,541204.6093215663,-15359.329403091222,-114483.83056862872,3807568.203310719,35652,106.7981656936699,107.22897825406177,3807568.203310719,-114483.83056862872,-15359.329403091222,502714.9705518661,457222.1329125717,3822927.5327138104
1451433600,2015-12-30,00:00:00,,,,,,False,108.58572640529827,68321.02811834123,113813.86575763562,455473.52078894153,6.720065988126239,571035.9986702073,-3266363.593989153,0,571035.9986702073,14472.059945549816,-114483.83056862872,3837399.5926593603,35652,107.6349038668058,107.22897825406177,3837399.5926593603,-114483.83056862872,14472.059945549816,502714.9705518661,457222.1329125717,3822927.5327138104
1451520000,2015-12-31,00:00:00,,,,,,False,107.32112757689042,102219.75326067489,147712.59089996928,681465.0217378326,6.399530669033546,604934.723812541,-3266363.593989153,0,604934.723812541,48370.78508788347,-114483.83056862872,3871298.317801694,35652,108.58572640529827,107.22897825406177,3871298.317801694,-114483.83056862872,48370.78508788347,502714.9705518661,457222.1329125717,3822927.5327138104
1451865600,2016-01-04,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,31387,104.06926120798312,,False,104.06926120798312,57134.27583027817,102627.11346957256,380895.17220185447,6.834362759433965,559849.2463821443,-3266363.593989153,0,559849.2463821443,3285.307657486759,-114483.83056862872,3826212.840371297,35652,107.32112757689042,107.22897825406177,3826212.840371297,-114483.83056862872,3285.307657486759,502714.9705518661,457222.1329125717,3822927.5327138104
1451952000,2016-01-05,00:00:00,,,,,,False,104.63027254425334,383774.60221651633,389216.84816433385,2558497.348110109,0.9998686511703815,443913.70659786125,58.30754581326619,0,443913.70659786125,-13476.193201525719,-13476.19320152546,443855.399052048,4265,104.06926120798312,107.22897825406177,443855.399052048,-13476.19320152546,-99174.0389252707,60139.10438134494,54696.85843352741,457331.5922535737
1452038400,2016-01-06,00:00:00,,,,,,False,102.12957098012176,386167.31556570885,391609.56151352637,2574448.770438059,0.9998693553504783,446306.4199470538,58.30754581326619,0,446306.4199470538,-11083.4798523332,-13476.19320152546,446248.1124012405,4265,104.63027254425334,107.22897825406177,446248.1124012405,-13476.19320152546,-11083.4798523332,60139.10438134494,54696.85843352741,457331.5922535737
1452124800,2016-01-07,00:00:00,,,,,,False,100.74132407671054,375501.8233946876,380944.0693425051,2503345.4892979176,0.9998661568688899,435640.92777603253,58.30754581326619,0,435640.92777603253,-21748.972023354436,-13476.19320152546,435582.62023021927,4265,102.12957098012176,107.22897825406177,435582.62023021927,-13476.19320152546,-21748.972023354436,60139.10438134494,54696.85843352741,457331.5922535737
1452211200,2016-01-08,00:00:00,,,,,,False,100.4370592177869,369580.9503516388,375023.1962994563,2463873.0023442586,0.9998643127190108,429720.0547329837,58.30754581326619,0,429720.0547329837,-27669.84506640327,-13476.19320152546,429661.74718717043,4265,100.74132407671054,107.22897825406177,429661.74718717043,-13476.19320152546,-27669.84506640327,60139.10438134494,54696.85843352741,457331.5922535737
1452470400,2016-01-11,00:00:00,,,,,,False,99.6003162436264,368283.2607283295,373725.506676147,2455221.7381888633,0.9998639017227816,428422.3651096744,58.30754581326619,0,428422.3651096744,-28967.53468971257,-13476.19320152546,428364.05756386113,4265,100.4370592177869,107.22897825406177,428364.05756386113,-13476.19320152546,-28967.53468971257,60139.10438134494,54696.85843352741,457331.5922535737
1452556800,2016-01-12,00:00:00,,,,,,False,100.15180339716645,364714.5519435349,370156.79789135244,2431430.346290233,0.9998627585170912,424853.65632487985,58.30754581326619,0,424853.65632487985,-32536.243474507122,-13476.19320152546,424795.3487790666,4265,99.6003162436264,107.22897825406177,424795.3487790666,-13476.19320152546,-32536.243474507122,60139.10438134494,54696.85843352741,457331.5922535737
1452643200,2016-01-13,00:00:00,,,,,,False,100.76034625714334,367066.64465338323,372508.89060120075,2447110.9643558883,0.9998635141358818,427205.74903472816,58.30754581326619,0,427205.74903472816,-30184.150764658814,-13476.19320152546,427147.4414889149,4265,100.15180339716645,107.22897825406177,427147.4414889149,-13476.19320152546,-30184.150764658814,60139.10438134494,54696.85843352741,457331.5922535737
1452729600,2016-01-14,00:00:00,,,,,,False,97.27077735748648,369662.0799511847,375104.3258990022,2464413.8663412314,0.9998643383314455,429801.1843325296,58.30754581326619,0,429801.1843325296,-27588.715466857364,-13476.19320152546,429742.87678671634,4265,100.76034625714334,107.22897825406177,429742.87678671634,-13476.19320152546,-27588.715466857364,60139.10438134494,54696.85843352741,457331.5922535737
1452816000,2016-01-15,00:00:00,,,,,,False,95.67335188107336,354779.0685941482,360221.3145419657,2365193.7906276546,0.9998594721812373,414918.17297549313,58.30754581326619,0,414918.17297549313,-42471.72682389384,-13476.19320152546,414859.86542967986,4265,97.27077735748648,107.22897825406177,414859.86542967986,-13476.19320152546,-42471.72682389384,60139.10438134494,54696.85843352741,457331.5922535737
1453161600,2016-01-19,00:00:00,,,,,,False,97.1852015583255,347966.0489372462,353408.2948850637,2319773.659581641,0.9998571261711862,408105.1533185911,58.30754581326619,0,408105.1533185911,-49284.746480795846,-13476.19320152546,408046.84577277786,4265,95.67335188107336,107.22897825406177,408046.84577277786,-13476.19320152546,-49284.746480795846,60139.10438134494,54696.85843352741,457331.5922535737
1453248000,2016-01-20,00:00:00,,,,,,False,94.57990965490733,354414.0878107266,359856.3337585441,2362760.585404844,0.9998593484577819,414553.1921920715,58.30754581326619,0,414553.1921920715,-42836.707607315446,-13476.19320152546,414494.88464625826,4265,97.1852015583255,107.22897825406177,414494.88464625826,-13476.19320152546,-42836.707607315446,60139.10438134494,54696.85843352741,457331.5922535737
1453334400,2016-01-21,00:00:00,,,,,,False,96.20583011147556,343302.5178426481,348744.7637904656,2288683.4522843207,0.9998554746396967,403441.622223993,58.30754581326619,0,403441.622223993,-53948.277575393964,-13476.19320152546,403383.31467817974,4265,94.57990965490733,107.22897825406177,403383.31467817974,-13476.19320152546,-53948.277575393964,60139.10438134494,54696.85843352741,457331.5922535737
1453420800,2016-01-22,00:00:00,,,,,,False,97.8222496031341,350237.0685899116,355679.31453772914,2334913.790599411,0.9998579168342278,410376.17297125654,58.30754581326619,0,410376.17297125654,-47013.72682813043,-13476.19320152546,410317.8654254433,4265,96.20583011147556,107.22897825406177,410317.8654254433,-13476.19320152546,-47013.72682813043,60139.10438134494,54696.85843352741,457331.5922535737
1453680000,2016-01-25,00:00:00,,,,,,False,98.3167029434808,357131.09772183525,362573.34366965276,2380873.984812235,0.9998602642951273,417270.20210318017,58.30754581326619,0,417270.20210318017,-40119.6976962068,-13476.19320152546,417211.8945573669,4265,97.8222496031341,107.22897825406177,417211.8945573669,-13476.19320152546,-40119.6976962068,60139.10438134494,54696.85843352741,457331.5922535737
1453766400,2016-01-26,00:00:00,,,,,,False,97.61310109387134,359239.941218414,364682.1871662315,2394932.941456093,0.999860966954775,419379.0455997589,58.30754581326619,0,419379.0455997589,-38010.854199628055,-13476.19320152546,419320.73805394565,4265,98.3167029434808,107.22897825406177,419320.73805394565,-13476.19320152546,-38010.854199628055,60139.10438134494,54696.85843352741,457331.5922535737
1453852800,2016-01-27,00:00:00,,,,,,False,97.50846749407133,356239.0793298296,361681.3252776471,2374927.1955321976,0.9998599649354979,416378.1837111745,58.30754581326619,0,416378.1837111745,-41011.716088212444,-13476.19320152546,416319.87616536126,4265,97.61310109387134,107.22897825406177,416319.87616536126,-13476.19320152546,-41011.716088212444,60139.10438134494,54696.85843352741,457331.5922535737
1453939200,2016-01-28,00:00:00,,,,,,False,97.22322901557474,355792.81702668255,361235.06297450006,2371952.1135112173,0.9998598146888658,415931.92140802747,58.30754581326619,0,415931.92140802747,-41457.9783913595,-13476.19320152546,415873.6138622142,4265,97.50846749407133,107.22897825406177,415873.6138622142,-13476.19320152546,-41457.9783913595,60139.10438134494,54696.85843352741,457331.5922535737
1454025600,2016-01-29,00:00:00,,,,,,False,96.95698851251328,354576.2749158946,360018.5208637121,2363841.8327726307,0.9998594034638598,414715.37929723953,58.30754581326619,0,414715.37929723953,-42674.52050214744,-13476.19320152546,414657.07175142627,4265,97.22322901557474,107.22897825406177,414657.07175142627,-13476.19320152546,-42674.52050214744,60139.10438134494,54696.85843352741,457331.5922535737
1454284800,2016-02-01,00:00:00,,,,,,False,98.5353785454116,353440.75917033746,358883.005118155,2356271.72780225,0.9998590174451132,413579.8635516824,58.30754581326619,0,413579.8635516824,-43810.036247704586,-13476.19320152546,413521.5560058691,4265,96.95698851251328,107.22897825406177,413521.5560058691,-13476.19320152546,-43810.036247704586,60139.10438134494,54696.85843352741,457331.5922535737
1454371200,2016-02-02,00:00:00,,,,,,False,98.82062672731286,360172.5926606488,365614.8386084663,2401150.617737659,0.9998612754624161,420311.6970419937,58.30754581326619,0,420311.6970419937,-37078.20275739324,-13476.19320152546,420253.38949618046,4265,98.5353785454116,107.22897825406177,420253.38949618046,-13476.19320152546,-37078.20275739324,60139.10438134494,54696.85843352741,457331.5922535737
1454457600,2016-02-03,00:00:00,,,,,,False,97.77470287156214,361389.1761564577,366831.4221042752,2409261.174376385,0.9998616758388337,421528.2805378026,58.30754581326619,0,421528.2805378026,-35861.61926158436,-13476.19320152546,421469.97299198934,4265,98.82062672731286,107.22897825406177,421469.97299198934,-13476.19320152546,-35861.61926158436,60139.10438134494,54696.85843352741,457331.5922535737
1454544000,2016-02-04,00:00:00,,,,,,False,96.40549759359088,356928.31091168086,362370.5568594984,2379522.072744539,0.9998601963527352,417067.4152930258,58.30754581326619,0,417067.4152930258,-40322.48450636119,-13476.19320152546,417009.1077472125,4265,97.77470287156214,107.22897825406177,417009.1077472125,-13476.19320152546,-40322.48450636119,60139.10438134494,54696.85843352741,457331.5922535737
1454630400,2016-02-05,00:00:00,,,,,,False,96.31042057818024,351088.65040113346,356530.896348951,2340591.0026742234,0.9998582110639781,411227.7547824784,58.30754581326619,0,411227.7547824784,-46162.14501690859,-13476.19320152546,411169.4472366651,4265,96.40549759359088,107.22897825406177,411169.4472366651,-13476.19320152546,-46162.14501690859,60139.10438134494,54696.85843352741,457331.5922535737
1454889600,2016-02-08,00:00:00,,,,,,False,91.5562395609602,350683.1469304071,356125.3928782246,2337887.6462027137,0.9998580711107369,410822.251311752,58.30754581326619,0,410822.251311752,-46567.64848763496,-13476.19320152546,410763.94376593875,4265,96.31042057818024,107.22897825406177,410763.94376593875,-13476.19320152546,-46567.64848763496,60139.10438134494,54696.85843352741,457331.5922535737
1454976000,2016-02-09,00:00:00,,,,,,False,90.64342695344548,330406.56489196356,335848.8108397811,2202710.43261309,0.9998507023623594,390545.6692733085,58.30754581326619,0,390545.6692733085,-66844.23052607849,-13476.19320152546,390487.3617274952,4265,91.5562395609602,107.22897825406177,390487.3617274952,-13476.19320152546,-66844.23052607849,60139.10438134494,54696.85843352741,457331.5922535737
1455062400,2016-02-10,00:00:00,,,,,,False,92.64018761393692,326513.4191209133,331955.6650687308,2176756.1274727555,0.99984919910703,386652.52350225823,58.30754581326619,0,386652.52350225823,-70737.37629712874,-13476.19320152546,386594.21595644497,4265,90.64342695344548,107.22897825406177,386594.21595644497,-13476.19320152546,-70737.37629712874,60139.10438134494,54696.85843352741,457331.5922535737
1455148800,2016-02-11,00:00:00,,,,,,False,90.7670338972357,335029.60333790927,340471.8492857268,2233530.688919395,0.9998524489802095,395168.7077192542,58.30754581326619,0,395168.7077192542,-62221.19208013278,-13476.19320152546,395110.4001734409,4265,92.64018761393692,107.22897825406177,395110.4001734409,-13476.19320152546,-62221.19208013278,60139.10438134494,54696.85843352741,457331.5922535737
1455235200,2016-02-12,00:00:00,,,,,,False,92.83985591355592,327040.6027361786,332482.8486839961,2180270.6849078573,0.9998494044374191,387179.70711752353,58.30754581326619,0,387179.70711752353,-70210.19268186344,-13476.19320152546,387121.39957171027,4265,90.7670338972357,107.22897825406177,387121.39957171027,-13476.19320152546,-70210.19268186344,60139.10438134494,54696.85843352741,457331.5922535737
1455580800,2016-02-16,00:00:00,,,,,,False,94.57990436717604,335881.1886357844,341323.4345836019,2239207.9242385626,0.9998527662676853,396020.2930171293,58.30754581326619,0,396020.2930171293,-61369.60678225767,-13476.19320152546,395961.98547131603,4265,92.83985591355592,107.22897825406177,395961.98547131603,-13476.19320152546,-61369.60678225767,60139.10438134494,54696.85843352741,457331.5922535737
1455667200,2016-02-17,00:00:00,,,,,,False,95.9966379561774,343302.49529047415,348744.74123829167,2288683.301936494,0.9998554746316178,403441.5996718191,58.30754581326619,0,403441.5996718191,-53948.3001275679,-13476.19320152546,403383.2921260058,4265,94.57990436717604,107.22897825406177,403383.2921260058,-13476.19320152546,-53948.3001275679,60139.10438134494,54696.85843352741,457331.5922535737
1455753600,2016-02-18,00:00:00,,,,,,False,97.76522001207248,349344.8640475649,354787.10999538243,2328965.7603170997,0.999857607256184,409483.96842890984,58.30754581326619,0,409483.96842890984,-47905.931370477134,-13476.19320152546,409425.66088309657,4265,95.9966379561774,107.22897825406177,409425.66088309657,-13476.19320152546,-47905.931370477134,60139.10438134494,54696.85843352741,457331.5922535737
